mixture_ID,source_1_SNR,source_2_SNR
7148-82991-0000_6848-252323-0019,2.0328350770238792,-2.0328355545016104
6437-66173-0015_4406-16882-0062,0.7488313598444489,-0.7488320356508655
3830-12531-0026_8088-284756-0023,-2.6444448453010465,2.6444438267141344
3664-178366-0016_307-127535-0009,-0.8144310266382432,0.8144304796948849
6529-62554-0027_4898-20016-0008,-0.7897973659831592,0.7897966966463393
6563-63821-0005_4014-186176-0040,1.4430839644630749,-1.4430844517729005
5393-19219-0061_4481-17498-0020,4.211012748153453,-4.211013311126976
19-227-0007_8975-270782-0068,6.735529970052282,-6.735531757801469
2989-138028-0008_3235-11599-0006,-3.811315330335306,3.811314213158814
5678-43302-0012_460-172359-0057,-0.8947445188542036,0.8947430960443672
3699-47246-0002_40-121026-0038,2.8624862938796887,-2.8624867940243055
5456-62043-0008_8095-274348-0008,-1.7750266674899249,1.7750259090569371
8226-274369-0041_5322-7680-0016,-1.1719959656564898,1.171995370927941
1081-125237-0097_5463-39173-0063,3.485671682954484,-3.4856735741573512
298-126791-0005_669-129074-0017,-2.6644976724471996,2.664496454806369
6064-56165-0011_4018-107312-0019,3.0186115004419847,-3.0186121418327794
2817-142371-0038_2691-156745-0041,-3.826652588673886,3.8266519789011966
200-124139-0010_1723-141149-0067,7.048962796316011,-7.048964156624777
909-131044-0001_3857-182315-0002,-3.2900446521120843,3.290043773913797
2910-131096-0009_7511-102419-0048,-1.5395700335242375,1.5395691398230515
5390-30096-0001_3607-135982-0009,-0.23065675189357016,0.23065562672859635
6529-62554-0035_3168-173565-0028,-1.6952804330197881,1.6952797989433912
7800-283493-0006_8014-280382-0005,-3.301318253044751,3.301317061531109
6563-285357-0013_8580-287363-0033,-1.439039513263112,1.4390384707230224
118-47824-0067_7447-91187-0022,-4.138674884327475,4.138673829392492
5514-19192-0006_2836-5354-0000,4.74474134785351,-4.744742286651612
8838-298545-0014_5456-24741-0005,-1.8103922824336842,1.81039101271414
248-130697-0002_6880-216547-0079,-0.5741414464267312,0.5741407291282462
4397-15678-0043_5393-19218-0001,1.9374248205483018,-1.9374252907903342
8465-246947-0023_1926-147979-0030,-5.905959973132958,5.905959145364363
5049-25947-0012_1355-39947-0051,-0.9463346883025715,0.9463342485252857
5750-100289-0052_8063-274112-0040,-1.2544365969551265,1.2544361692090156
19-227-0061_302-123516-0035,0.9120274076029528,-0.9120289484683468
374-180298-0020_696-93314-0065,-1.4922677249639134,1.492266734917185
233-155990-0007_4267-72637-0011,-5.344524466641385,5.344523345762432
3486-166446-0007_332-128985-0062,2.264924979983522,-2.2649254726993115
6019-3185-0007_730-360-0039,-0.8656167399462524,0.8656162550487636
4788-91208-0015_1447-130551-0026,-5.354969413233618,5.354968715873264
1926-143879-0013_302-123516-0028,-1.7349924536342534,1.734992003066602
6563-285357-0043_8063-274117-0005,1.2394211014233798,-1.2394224473018052
3486-166446-0027_7278-91083-0034,4.950764523719023,-4.950765188986793
1116-132847-0019_5163-18515-0024,-7.689286078793733,7.689284364435714
3983-5371-0020_1723-141149-0041,1.0852737939481965,-1.085274292024711
8975-270782-0089_2893-139322-0002,-4.3615719710090515,4.361571370009272
1116-132851-0002_4137-11701-0048,4.1887953870680015,-4.1887967977577905
6476-57446-0044_4267-72637-0032,4.491602531896782,-4.4916033679686755
5393-19218-0048_3607-135982-0047,0.17873719694841528,-0.17873779706478576
2836-5355-0031_3830-12530-0006,-1.3339251894233546,1.3339238725640004
2007-132570-0046_6181-216552-0033,-3.3410107519793253,3.3410092972525565
2518-154826-0010_2514-149482-0089,-4.223296718047703,4.223295693921877
2691-156745-0005_4830-25904-0044,-2.0958583709462073,2.095857951965236
4214-7146-0070_8108-274318-0017,-4.1141767469155,4.114176639053705
4137-11702-0056_8747-293952-0057,1.248398709175142,-1.248399348552085
6181-216552-0095_6848-252322-0010,5.717648575814848,-5.717649563646564
887-123291-0017_8095-274345-0023,-0.8573918175767448,0.8573905671645621
3214-167602-0030_7517-100429-0009,-0.9026707289188809,0.9026698784900656
6818-68772-0021_5514-19192-0021,-0.03001181012378973,0.030010266963591388
5163-39921-0045_2911-7601-0039,2.9745223748934464,-2.974524122888451
7800-283478-0021_8051-118101-0009,-2.3161464031275885,2.3161456068468795
403-216-0023_163-122947-0082,-0.8827671619657435,0.8827662377214164
6880-216547-0077_3947-13260-0039,3.304876409489263,-3.3048774771734557
1737-148989-0031_6078-54007-0036,-1.1818449157753732,1.1818439612986236
5688-41232-0048_4406-16883-0012,-1.9230132408562728,1.9230124497196526
1578-6379-0037_6531-61334-0085,6.125720756425885,-6.12572203445148
446-123501-0031_8468-286673-0022,-3.938452653355789,3.938451365731419
3242-67168-0006_1116-132847-0040,9.716390608396251,-9.716392349080966
5322-7680-0025_3807-4923-0007,-3.812747884405977,3.812747229918814
405-130894-0022_7402-90848-0048,0.5677027636324408,-0.5677036753805355
5561-41615-0034_4441-76262-0020,2.953487967586679,-2.953488708880276
8770-295465-0024_19-227-0060,-1.0470106389866334,1.0470093891781698
1867-154071-0007_4788-94904-0013,-4.4743108923265105,4.474309855986688
2002-139469-0018_32-21634-0000,-0.3607123539619029,0.360711918962724
302-123504-0023_1088-129236-0023,-4.52945653923687,4.529455288103886
6848-252323-0010_4640-19187-0002,-1.1992175805083332,1.199216943563135
8425-246962-0018_625-132118-0011,2.001177436800196,-2.001178226893864
6209-34599-0023_5703-47198-0041,1.660640820429578,-1.660642157918759
2817-142371-0021_441-130108-0007,-3.622190968109338,3.6221903178182724
1246-124548-0023_2436-2477-0002,-3.536345874959212,3.5363454153497487
1235-135883-0046_7302-86814-0040,1.3950286182011316,-1.3950299495607752
1867-154075-0042_8226-274371-0045,1.5562694859438022,-1.5562701621864994
426-122819-0026_26-496-0011,7.3605268034417035,-7.360527997935175
233-155990-0004_1926-147979-0014,-1.6880828995243993,1.688081667630913
6848-252323-0025_7367-86737-0058,1.4948111748471828,-1.4948117135806502
7059-77900-0033_374-180298-0055,-0.9879414141378201,0.9879404057709512
7800-283492-0010_4406-16883-0000,-1.1231890109502938,1.1231885045137067
7800-283493-0034_332-128985-0051,-0.45346917995023744,0.45346767138568256
1867-154071-0015_7402-90848-0023,-0.5162048261082388,0.5162038414546196
1723-141149-0030_6181-216552-0042,-4.843091033583977,4.843089581041868
8770-295462-0010_2092-145706-0038,-4.214239290811593,4.21423751459843
40-121026-0037_211-122425-0021,-4.5274827952254455,4.5274818688150695
5703-47212-0049_2817-142371-0039,3.8436109774751195,-3.8436115363523204
7278-104730-0008_5808-54425-0048,4.873926320092328,-4.873927058713254
150-132655-0015_3486-166446-0026,-0.5052576759832716,0.505256200724462
1737-148989-0030_5339-14134-0040,-7.834139306309634,7.834135583161784
6415-116629-0031_3214-167606-0014,6.260299847380912,-6.260300670789412
4898-20016-0010_8324-286682-0027,6.003150939591004,-6.003151520046055
3242-8112-0000_3699-47246-0028,-2.3744461612838843,2.3744455394417057
6147-34607-0039_2952-407-0009,3.0326937413757356,-3.032693930294528
7113-86041-0110_6209-34601-0008,-1.8345672840113436,1.8345663778685573
4088-158079-0009_5678-43302-0006,-1.0872977981911705,1.0872973397925276
7635-105661-0015_1867-154075-0010,-2.868036446048119,2.868035458700122
4195-186237-0026_3947-13260-0047,0.6289376480140225,-0.6289390570300195
4830-25904-0029_4340-15220-0066,-1.3429357131020003,1.3429352155345429
4859-26870-0013_8226-274369-0029,-1.8984489730728318,1.8984483687680556
1098-133695-0067_5322-7680-0005,-1.636290749378802,1.63628916684701
1867-154075-0022_32-4137-0057,-3.1123797993065105,3.1123777850718666
3982-182255-0027_6181-216552-0036,-3.612144554969147,3.6121441663298426
458-126305-0033_8797-294123-0008,0.2545131332665027,-0.2545134047194938
233-155990-0033_8312-279790-0047,-3.910602323781098,3.9106009769670287
5339-14133-0001_669-129074-0028,-4.038470892737063,4.0384702410016216
6147-34607-0010_229-130880-0081,-1.8508760764925116,1.8508741742462043
3486-166446-0019_5322-7680-0020,-1.6336530757740195,1.6336521857160156
4481-17498-0019_6367-74004-0012,0.6950407245739488,-0.6950412997150921
4481-17499-0046_5688-41232-0003,3.7237428465882343,-3.7237445755551404
6209-34600-0002_2911-15084-0006,2.0761875493570248,-2.076188318200894
5778-12761-0014_2092-145706-0019,-1.620615079242035,1.6206142542356607
6272-70171-0035_3983-5371-0023,-3.3706738165182593,3.370673124316954
1926-147979-0022_6064-56165-0019,6.078727669141548,-6.078728891079827
8123-275216-0002_2007-149877-0008,1.5693836645829364,-1.5693843559797747
7505-258958-0035_3168-173565-0032,6.317850809564982,-6.317851897660224
4088-158077-0020_3607-135982-0002,1.4246061035061743,-1.4246068735722914
2691-156745-0034_8312-279790-0013,-1.2319964406779944,1.2319953239413766
307-127539-0015_7113-86041-0043,-3.6840973759525486,3.684095713221582
8425-291444-0013_226-122538-0025,-1.7116959205819469,1.711695212371097
3664-178355-0007_2817-142371-0051,2.6977113848056957,-2.6977128259005747
4441-76262-0031_198-126831-0036,-0.7829189465167491,0.7829183267503206
4267-78186-0006_4137-11701-0004,2.934992941767269,-2.934993778980879
3168-173564-0021_2391-145015-0069,-3.3046084583672863,3.3046077233218667
1594-135914-0081_248-130644-0018,-6.5524820897495175,6.5524804968017385
201-122255-0040_7505-258958-0024,-2.0566482744139076,2.056647868272496
1624-142933-0013_322-124147-0068,-1.2633904079428158,1.263389564238241
3982-178459-0043_7178-34645-0020,0.5404879229565842,-0.5404889734561004
7078-271888-0106_2989-138035-0024,1.8040497580740373,-1.8040506270815182
4853-27671-0001_1578-140045-0028,6.257965425363609,-6.2579665077926645
2836-5355-0047_198-129977-0016,-3.000394886354058,3.000393369620668
6209-34601-0031_6272-70191-0033,-0.7076428661050205,0.7076414709481189
4680-16042-0032_8629-261139-0075,2.546460977169729,-2.546461970910003
1502-122619-0052_7278-246956-0011,-0.269544113845192,0.269543106641529
2514-149482-0063_6000-55211-0036,2.674017132654358,-2.6740176664839304
2007-132570-0029_3214-167606-0008,0.3165155897163109,-0.316516590070628
412-126975-0082_1183-128659-0008,0.5119315270782183,-0.5119322385352991
3983-5331-0043_40-121026-0031,1.6642316253346434,-1.6642323351968558
5678-43303-0009_426-122821-0022,-0.20710738182661073,0.2071057646600238
40-222-0056_8312-279791-0039,3.9451972949821212,-3.94519821552474
226-122538-0032_3807-4955-0034,3.2944944068858466,-3.2944955401372447
1867-154075-0023_3983-5371-0056,2.431843486692199,-2.431844117830787
831-130746-0029_3983-5331-0011,-2.3328261293646033,2.3328256782907766
8465-246940-0029_298-126790-0041,4.044449329640625,-4.044450483102749
6385-34655-0026_7078-271888-0088,6.264223550783128,-6.264224351296962
8051-295385-0006_1363-139304-0029,-2.9562295777328766,2.9562288817628115
6529-62554-0003_5339-14133-0029,-1.9453597245491627,1.9453583363786122
118-47824-0036_6019-3185-0016,-1.8757315995495012,1.8757297945889735
3440-171006-0002_6385-220959-0012,-5.812131523589038,5.812130624574724
2817-142371-0065_8419-293469-0012,7.791543842385828,-7.791545280414434
6880-216547-0068_6529-62556-0032,-2.118566270881002,2.1185655949640454
3436-172171-0020_6437-66173-0003,-6.69613035358323,6.696129919804381
103-1241-0034_441-130108-0018,-0.45638418012208387,0.4563836542881597
32-21631-0009_7367-86737-0024,-0.9305375405071613,0.9305364627800755
2518-154826-0020_2893-139322-0021,0.3565121911306425,-0.3565126064603388
1116-137572-0025_374-180299-0036,-4.627656784547975,4.627656023178524
83-11691-0004_3526-176653-0025,1.9250304202421817,-1.9250324980557574
1183-133255-0011_5022-29411-0014,-1.3964093220883815,1.3964078544274716
196-122150-0021_3242-67153-0011,-6.414684070696582,6.4146833340839295
5652-39938-0055_40-222-0044,-0.4600071185348018,0.46000659704360297
4362-15663-0014_1970-10594-0017,6.788268922123505,-6.788270005973978
6209-34601-0013_87-121553-0011,3.565937652145936,-3.565938290477881
2007-132570-0028_1594-135914-0037,0.7063832530672982,-0.7063843846483844
2836-5354-0018_1624-168623-0008,-4.928654843832632,4.928653773364952
3242-8112-0023_6081-42010-0020,-1.0947393393369416,1.0947379460400057
1553-140048-0039_311-124404-0003,-9.4385345016906,9.438533047426235
1992-141719-0008_8088-284756-0024,-0.2667034333362704,0.26670286777970514
7794-295947-0007_730-358-0029,-1.8551811323766207,1.8551796388494888
4830-25904-0008_6454-120342-0008,-4.094098199032207,4.094097041050376
2384-152900-0041_6367-65536-0028,-0.5210434100811995,0.5210430994994981
3242-67168-0008_7226-86964-0050,5.264642256122544,-5.2646429372666805
289-121652-0037_5678-43302-0030,1.4731005522783045,-1.4731019638552956
1069-133699-0039_2289-152257-0012,-2.6326424879559376,2.632641443521492
625-132118-0039_8088-284756-0042,-1.664238968353433,1.6642375187298462
6181-216552-0010_83-9960-0037,3.6793596245507283,-3.679360225339856
8770-295463-0015_226-122538-0011,2.98074227308215,-2.9807428217400918
5789-57158-0004_4830-25898-0020,-0.7364449649482397,0.7364445567128639
3830-12530-0028_6454-107462-0031,-5.150858766906668,5.1508578606276085
7078-271888-0064_7264-92316-0025,-1.880214738043373,1.880213601244204
669-129061-0052_5678-43302-0027,-3.2168759117600585,3.216875156259025
5789-70653-0001_2002-139469-0004,-3.3345063858842723,3.334505614127134
4137-11702-0033_7511-102419-0014,-6.414080284436002,6.414079228340897
4267-287369-0027_8051-119902-0004,-5.070189014330005,5.070187924365902
332-128985-0002_89-218-0007,0.8122090240025102,-0.8122101936601323
2136-5143-0019_831-130739-0036,5.807678091252542,-5.807678750735786
5561-41615-0040_2691-156755-0014,0.31547649653185794,-0.3154772273728312
196-122159-0003_3879-174923-0039,6.173277543330132,-6.173278265680001
5456-24741-0011_8609-283227-0005,5.838284134615677,-5.838285899387716
4195-186237-0019_201-127786-0013,-0.5266943170309698,0.5266928188940236
1081-125237-0042_5652-19215-0040,6.627829356721967,-6.627830709523811
426-122822-0018_7059-77900-0035,-0.3784038824229569,0.3784035442103056
200-124139-0012_8629-261140-0014,-4.753242948353687,4.753242260373031
2436-2476-0020_4160-11550-0022,-5.94174054410777,5.941739192797563
2843-152918-0110_3947-13262-0050,0.443017954482828,-0.44301883886924054
3214-167606-0031_8063-274117-0032,-4.62798668980618,4.627985199652803
5456-58161-0008_8014-112602-0014,1.970395571551144,-1.970395609971865
3807-4923-0028_27-124992-0028,-1.6601607918380432,1.6601601035543656
2391-145015-0013_32-21634-0013,8.570110335296231,-8.570111738753635
481-123719-0034_40-121026-0041,-1.4124671230531796,1.4124669936930507
730-358-0056_6415-116629-0000,-1.003137694440349,1.0031366126627275
2092-145706-0055_198-126831-0016,-4.638930735629556,4.638929760800641
6209-34599-0009_412-126975-0084,-6.787563717327375,6.787562726665143
1553-140048-0017_2436-2477-0023,-8.242270386939698,8.242269281046505
39-121916-0031_426-122819-0034,-6.039983268683091,6.039982427389558
1502-122619-0009_7447-91187-0034,-1.6164419035338653,1.6164414161335026
1553-140047-0003_8465-246943-0017,-1.8257464514791737,1.8257457881799566
298-126791-0042_911-128684-0024,-3.941971678873459,3.9419709225614774
1098-133695-0037_8747-293952-0052,4.613206672975824,-4.613208179726663
405-130894-0078_6147-34605-0005,-1.6458288180535687,1.6458281419273904
5393-19219-0039_887-123291-0001,-5.551208848259402,5.551207670038475
1098-133695-0088_5456-62043-0005,3.1784400504635824,-3.1784408153088757
5652-39938-0031_5104-33406-0055,4.800479208780089,-4.800480546509041
3112-9555-0016_27-123349-0021,3.1124669647848178,-3.1124677332712247
6531-61334-0076_311-124404-0103,-0.7549240649342204,0.7549232843788085
1963-142393-0027_89-219-0037,-6.3215783351887165,6.3215771843901205
196-122159-0002_4680-16042-0004,2.3971498042902524,-2.3971508724118133
441-128982-0016_7113-86041-0074,-2.4453903698933113,2.4453897977601664
445-123860-0020_1034-121119-0036,14.344323314086004,-14.344323801270027
6181-216552-0050_1334-135589-0042,5.465485222091608,-5.465486001557859
2518-154825-0034_7264-92316-0042,-1.9380585983497443,1.9380579705795493
5652-19215-0004_4898-28461-0025,-4.497553316637669,4.497552544365093
1743-142914-0029_8629-261139-0055,-3.0963247199555872,3.0963228438116057
6563-285357-0020_8747-293952-0106,-2.1205510463742123,2.12054990848118
3235-11599-0026_458-126290-0014,4.289827973690833,-4.289828859551274
8063-274115-0030_5393-19219-0033,3.322572788537406,-3.322573298794362
1116-137572-0033_200-124139-0003,-9.971857218011193,9.971855630486385
302-123523-0032_1737-142397-0015,4.887309129762642,-4.887310014198495
6818-76332-0005_8063-274117-0030,-3.102733989164785,3.102732955553456
328-129766-0032_4051-11218-0051,0.10464699595082887,-0.10464755662898895
730-358-0057_26-496-0021,2.01012144362711,-2.010121808216789
1246-124548-0021_5163-39921-0039,-1.630270730411474,1.6302701714690138
6081-41998-0024_3879-174923-0015,0.6107968311414638,-0.6107980914204333
1235-135884-0011_1841-159771-0034,4.013451493294575,-4.013452430426583
7190-90542-0041_6367-65536-0053,3.025352825773811,-3.0253540181638487
8098-278252-0002_7190-90543-0020,7.4223044213868326,-7.422305301319337
426-122821-0036_125-121342-0025,5.762980556706648,-5.762981400403494
103-1240-0021_1723-141149-0081,1.1410867255655783,-1.1410874273537468
3112-9555-0082_5808-54425-0033,-6.25232841945068,6.2523274309441
8051-118101-0029_5463-39173-0038,5.373078950759991,-5.373080524999459
3723-171631-0002_909-131044-0015,-1.58048377375254,1.5804834236215481
6385-220959-0035_7511-102419-0042,-0.05607025929610081,0.056069706924620114
3374-298026-0012_5104-33407-0021,-4.222949481143109,4.222947713189621
4297-13009-0037_7447-91187-0003,-5.940528991056105,5.940527419119233
1069-133709-0042_103-1240-0019,-6.527888989835608,6.527887904413601
6880-216547-0099_8098-275181-0022,-3.779635455832715,3.7796350027398207
5456-58161-0012_839-130898-0054,1.5495338685657578,-1.549534731301878
1263-139804-0019_289-121665-0037,-1.1336993548295813,1.1336980280654412
6880-216547-0097_4160-11550-0030,8.34023676860526,-8.340237778202326
7078-271888-0036_2196-174172-0037,-6.288350246954999,6.288347847960054
60-121082-0059_3526-176653-0010,2.7484930683135724,-2.7484943413211393
248-130697-0023_5049-25947-0068,-6.637528409515276,6.637527563587139
458-126305-0038_7635-105661-0016,2.5536299020083324,-2.5536304154929117
3486-166446-0008_7113-86041-0005,-4.408879626638711,4.408878695978881
4788-94904-0001_1578-140049-0022,2.121880953409818,-2.1218817703224753
6818-68772-0027_3830-12531-0001,2.3960329593735237,-2.396034481580683
2289-152254-0006_7302-86815-0018,-1.3490603575011804,1.3490596093850327
2817-142380-0015_1723-141149-0103,3.191699405945401,-3.1917000871098837
4788-91208-0018_40-121026-0027,3.2932373055103774,-3.293237501701482
5652-39938-0024_2196-174172-0032,-2.2167367663740207,2.2167361497040208
3112-9555-0088_1069-133709-0043,-3.736934195952852,3.7369332972128206
8088-284756-0044_5561-39621-0038,-1.195058886274512,1.1950573518308623
426-122821-0020_8465-246943-0007,-5.115270481679671,5.115269819966311
7447-91186-0034_60-121082-0086,-0.7043607884231338,0.7043599816160157
1841-159771-0019_1970-10594-0007,-1.0661934437910794,1.0661928496843982
4362-15663-0007_302-123504-0022,4.1272881476360475,-4.127289649475825
6437-66172-0023_8838-298545-0047,2.756076992045442,-2.756077553980385
